amount,date,month,day,primary_category,rolling_spend_7d,prev_transaction_amt,day_of_week_Friday,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday,local_time_bucket_Night,local_time_bucket_Morning,local_time_bucket_Afternoon,local_time_bucket_Evening,local_time_bucket_Late Night,is_weekend_False,is_weekend_True
383.99,2023-06-08,6,8,Food and Drink,377.67428571428576,430.02,False,False,False,False,True,False,False,False,False,True,False,False,True,False
248.34,2023-07-02,7,2,Health,394.14285714285705,383.99,False,False,False,True,False,False,False,True,False,False,False,False,False,True
344.71,2023-07-24,7,24,Tech,384.73999999999995,248.34,False,True,False,False,False,False,False,False,False,True,False,False,True,False
366.5,2023-07-27,7,27,Shops,371.57428571428574,344.71,False,False,False,False,True,False,False,False,True,False,False,False,True,False
250.35,2023-07-29,7,29,Shops,337.59857142857135,366.5,False,False,True,False,False,False,False,False,False,False,True,False,False,True
26.71,2023-09-02,9,2,Tech,292.94571428571425,250.35,False,False,True,False,False,False,False,False,False,True,False,False,False,True
294.9,2023-09-28,9,28,Tech,273.64285714285717,26.71,False,False,False,False,True,False,False,True,False,False,False,False,True,False
268.66,2023-10-08,10,8,Shops,257.16714285714284,294.9,False,False,False,True,False,False,False,True,False,False,False,False,False,True
492.64,2023-10-11,10,11,Shops,292.0671428571428,268.66,False,False,False,False,False,False,True,False,True,False,False,False,True,False
402.99,2023-11-03,11,3,Health,300.39285714285717,492.64,True,False,False,False,False,False,False,False,False,True,False,False,True,False
374.59,2023-11-17,11,17,Travel,301.5485714285714,402.99,True,False,False,False,False,False,False,False,False,False,True,False,True,False
16.78,2023-11-23,11,23,Shops,268.18142857142857,374.59,False,False,False,False,True,False,False,False,False,False,True,False,True,False
2.57,2023-11-25,11,25,Health,264.73285714285714,16.78,False,False,True,False,False,False,False,True,False,False,False,False,False,True
184.12,2023-12-18,12,18,Shops,248.90714285714287,2.57,False,True,False,False,False,False,False,True,False,False,False,False,True,False
360.22,2023-12-22,12,22,Food and Drink,261.9871428571428,184.12,True,False,False,False,False,False,False,True,False,False,False,False,True,False
187.97,2023-12-30,12,30,Tech,218.46285714285713,360.22,False,False,True,False,False,False,False,True,False,False,False,False,False,True
46.65,2023-12-31,12,31,Travel,167.55714285714288,187.97,False,False,False,True,False,False,False,True,False,False,False,False,False,True
6.1,2024-02-14,2,14,Food and Drink,114.91571428571429,46.65,False,False,False,False,False,False,True,False,True,False,False,False,True,False
459.63,2024-02-27,2,27,Shops,178.18,6.1,False,False,False,False,False,True,False,False,False,False,False,True,True,False
313.38,2024-03-10,3,10,Shops,222.58142857142857,459.63,False,False,False,True,False,False,False,False,True,False,False,False,False,True
429.11,2024-03-21,3,21,Shops,257.58,313.38,False,False,False,False,True,False,False,False,False,False,False,True,True,False
287.37,2024-04-22,4,22,Travel,247.17285714285714,429.11,False,True,False,False,False,False,False,False,False,False,True,False,True,False
121.85,2024-05-08,5,8,Food and Drink,237.72714285714287,287.37,False,False,False,False,False,False,True,False,False,False,True,False,True,False
463.26,2024-05-25,5,25,Food and Drink,297.24285714285713,121.85,False,False,True,False,False,False,False,False,False,False,False,True,False,True
123.31,2024-05-26,5,26,Shops,313.9871428571428,463.26,False,False,False,True,False,False,False,False,True,False,False,False,False,True
418.24,2023-01-14,1,14,Food and Drink,418.24,0.0,False,False,True,False,False,False,False,False,False,False,False,True,False,True
392.38,2023-01-31,1,31,Travel,405.31,418.24,False,False,False,False,False,True,False,False,False,True,False,False,True,False
268.8,2023-02-03,2,3,Food and Drink,359.8066666666667,392.38,True,False,False,False,False,False,False,False,False,False,False,True,True,False
276.95,2023-02-09,2,9,Travel,339.0925,268.8,False,False,False,False,True,False,False,True,False,False,False,False,True,False
445.06,2023-02-15,2,15,Shops,360.286,276.95,False,False,False,False,False,False,True,True,False,False,False,False,True,False
13.12,2023-02-20,2,20,Travel,302.425,445.06,False,True,False,False,False,False,False,False,False,True,False,False,True,False
175.53,2023-02-22,2,22,Shops,284.29714285714283,13.12,False,False,False,False,False,False,True,False,True,False,False,False,True,False
63.82,2023-03-13,3,13,Shops,233.6657142857143,175.53,False,True,False,False,False,False,False,False,False,True,False,False,True,False
271.36,2023-04-04,4,4,Shops,216.37714285714287,63.82,False,False,False,False,False,True,False,False,True,False,False,False,True,False
223.25,2023-04-11,4,11,Health,209.86999999999998,271.36,False,False,False,False,False,True,False,True,False,False,False,False,True,False
48.72,2023-04-12,4,12,Health,177.26571428571427,223.25,False,False,False,False,False,False,True,False,False,True,False,False,True,False
385.67,2023-05-10,5,10,Shops,168.78142857142856,48.72,False,False,False,False,False,False,True,True,False,False,False,False,True,False
415.43,2023-06-11,6,11,Food and Drink,226.25428571428574,385.67,False,False,False,True,False,False,False,False,False,True,False,False,False,True
339.44,2023-07-03,7,3,Food and Drink,249.67000000000002,415.43,False,True,False,False,False,False,False,False,False,False,True,False,True,False
257.33,2023-07-20,7,20,Travel,277.31428571428575,339.44,False,False,False,False,True,False,False,False,True,False,False,False,True,False
205.12,2023-07-27,7,27,Shops,267.8514285714286,257.33,False,False,False,False,True,False,False,True,False,False,False,False,True,False
250.98,2023-07-27,7,27,Shops,271.8128571428571,205.12,False,False,False,False,True,False,False,False,False,False,True,False,True,False
255.56,2023-08-08,8,8,Shops,301.3614285714286,250.98,False,False,False,False,False,True,False,False,True,False,False,False,True,False
106.63,2023-08-13,8,13,Food and Drink,261.49857142857144,255.56,False,False,False,True,False,False,False,True,False,False,False,False,False,True
16.33,2023-08-27,8,27,Travel,204.4842857142857,106.63,False,False,False,True,False,False,False,True,False,False,False,False,False,True
346.98,2023-08-31,8,31,Shops,205.56142857142854,16.33,False,False,False,False,True,False,False,False,False,False,True,False,True,False
288.67,2023-09-03,9,3,Shops,210.03857142857143,346.98,False,False,False,True,False,False,False,False,True,False,False,False,False,True
357.83,2023-10-01,10,1,Health,231.8542857142857,288.67,False,False,False,True,False,False,False,False,False,False,True,False,False,True
323.93,2023-10-03,10,3,Health,242.2757142857143,357.83,False,False,False,False,False,True,False,True,False,False,False,False,True,False
267.98,2023-10-10,10,10,Food and Drink,244.05,323.93,False,False,False,False,False,True,False,False,True,False,False,False,True,False
51.88,2023-10-17,10,17,Shops,236.22857142857146,267.98,False,False,False,False,False,True,False,False,False,False,False,True,True,False
62.65,2023-10-25,10,25,Shops,242.8457142857143,51.88,False,False,False,False,False,False,True,False,False,True,False,False,True,False
136.86,2023-10-29,10,29,Shops,212.82857142857145,62.65,False,False,False,True,False,False,False,False,True,False,False,False,False,True
202.56,2023-11-13,11,13,Shops,200.52714285714288,136.86,False,True,False,False,False,False,False,False,False,False,False,True,True,False
301.57,2023-11-13,11,13,Shops,192.49,202.56,False,True,False,False,False,False,False,False,False,True,False,False,True,False
438.61,2023-11-16,11,16,Food and Drink,208.87285714285716,301.57,False,False,False,False,True,False,False,True,False,False,False,False,True,False
121.49,2023-11-23,11,23,Food and Drink,187.94571428571427,438.61,False,False,False,False,True,False,False,False,False,False,True,False,True,False
165.12,2023-11-28,11,28,Travel,204.12285714285713,121.49,False,False,False,False,False,True,False,False,True,False,False,False,True,False
341.53,2023-12-12,12,12,Health,243.96285714285713,165.12,False,False,False,False,False,True,False,False,False,True,False,False,True,False
450.47,2023-12-30,12,30,Travel,288.7642857142857,341.53,False,False,True,False,False,False,False,True,False,False,False,False,False,True
213.12,2024-02-06,2,6,Food and Drink,290.2728571428571,450.47,False,False,False,False,False,True,False,False,False,False,False,True,True,False
70.86,2024-02-19,2,19,Travel,257.31428571428575,213.12,False,True,False,False,False,False,False,False,True,False,False,False,True,False
296.78,2024-02-24,2,24,Travel,237.05285714285716,70.86,False,False,True,False,False,False,False,False,False,True,False,False,False,True
445.1,2024-03-18,3,18,Food and Drink,283.28285714285715,296.78,False,True,False,False,False,False,False,False,False,False,True,False,True,False
486.68,2024-03-20,3,20,Shops,329.21999999999997,445.1,False,False,False,False,False,False,True,False,False,True,False,False,True,False
298.29,2024-03-21,3,21,Travel,323.04285714285714,486.68,False,False,False,False,True,False,False,False,False,True,False,False,True,False
90.01,2024-04-01,4,1,Travel,271.54857142857145,298.29,False,True,False,False,False,False,False,False,False,False,False,True,True,False
96.72,2024-04-08,4,8,Health,254.92000000000002,90.01,False,True,False,False,False,False,False,False,True,False,False,False,True,False
386.08,2024-04-11,4,11,Shops,299.95142857142855,96.72,False,False,False,False,True,False,False,False,False,True,False,False,True,False
119.57,2024-05-16,5,16,Shops,274.6357142857143,386.08,False,False,False,False,True,False,False,False,False,False,False,True,True,False
210.8,2024-05-23,5,23,Shops,241.16428571428568,119.57,False,False,False,False,True,False,False,False,True,False,False,False,True,False
348.85,2024-05-24,5,24,Shops,221.47428571428574,210.8,True,False,False,False,False,False,False,False,False,False,True,False,True,False
377.58,2023-01-09,1,9,Food and Drink,377.58,0.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
438.07,2023-01-11,1,11,Health,407.825,377.58,False,False,False,False,False,False,True,True,False,False,False,False,True,False
16.59,2023-02-08,2,8,Shops,277.41333333333336,438.07,False,False,False,False,False,False,True,True,False,False,False,False,True,False
478.18,2023-02-09,2,9,Travel,327.605,16.59,False,False,False,False,True,False,False,False,True,False,False,False,True,False
443.38,2023-02-13,2,13,Food and Drink,350.76,478.18,False,True,False,False,False,False,False,False,False,True,False,False,True,False
222.94,2023-03-15,3,15,Travel,329.45666666666665,443.38,False,False,False,False,False,False,True,False,False,False,True,False,True,False
402.33,2023-03-20,3,20,Travel,339.8671428571428,222.94,False,True,False,False,False,False,False,False,False,False,True,False,True,False
31.21,2023-03-24,3,24,Health,290.3857142857143,402.33,True,False,False,False,False,False,False,True,False,False,False,False,True,False
283.9,2023-05-06,5,6,Shops,268.3614285714286,31.21,False,False,True,False,False,False,False,False,False,True,False,False,False,True
337.68,2023-05-10,5,10,Shops,314.2314285714286,283.9,False,False,False,False,False,False,True,False,True,False,False,False,True,False
33.45,2023-05-11,5,11,Food and Drink,250.69857142857146,337.68,False,False,False,False,True,False,False,False,True,False,False,False,True,False
278.42,2023-05-18,5,18,Shops,227.13285714285712,33.45,False,False,False,False,True,False,False,False,False,False,True,False,True,False
145.25,2023-05-20,5,20,Health,216.0342857142857,278.42,False,False,True,False,False,False,False,False,False,True,False,False,False,True
249.9,2023-05-21,5,21,Shops,194.25857142857143,145.25,False,False,False,True,False,False,False,False,True,False,False,False,False,True
492.16,2023-06-01,6,1,Tech,260.10857142857145,249.9,False,False,False,False,True,False,False,False,False,True,False,False,True,False
424.41,2023-06-02,6,2,Shops,280.1814285714286,492.16,True,False,False,False,False,False,False,False,False,False,True,False,True,False
131.1,2023-06-07,6,7,Shops,250.67000000000002,424.41,False,False,False,False,False,False,True,True,False,False,False,False,True,False
168.58,2023-06-11,6,11,Travel,269.9742857142857,131.1,False,False,False,True,False,False,False,True,False,False,False,False,False,True
165.28,2023-06-18,6,18,Food and Drink,253.8114285714286,168.58,False,False,False,True,False,False,False,False,True,False,False,False,False,True
391.24,2023-06-22,6,22,Health,288.95285714285717,165.28,False,False,False,False,True,False,False,False,True,False,False,False,True,False
244.77,2023-06-27,6,27,Shops,288.22,391.24,False,False,False,False,False,True,False,False,True,False,False,False,True,False
91.19,2023-07-08,7,8,Travel,230.9385714285714,244.77,False,False,True,False,False,False,False,False,False,True,False,False,False,True
17.26,2023-07-17,7,17,Travel,172.7742857142857,91.19,False,True,False,False,False,False,False,True,False,False,False,False,True,False
263.97,2023-07-20,7,20,Food and Drink,191.75571428571428,17.26,False,False,False,False,True,False,False,False,False,False,False,True,True,False
171.72,2023-08-19,8,19,Food and Drink,192.20428571428573,263.97,False,False,True,False,False,False,False,False,False,True,False,False,False,True
